"ID","Species","Treatment","Genotype","Replicate","Temperature","FvFm","R_index","G_index","B_index","r_norm","g_norm","b_norm","Grayscale_weight","int","Grayscale_norm","R_plus_G","R_plus_B","R_minus_G","R_minus_B","G_minus_B","g_minus_r","g_minus_b","r_minus_b","NRBI","NGRI","NGBI","KI","D_toWhite_RGB_corrected","ExG","ExG_2","VEG","ExR","ExB","ExGR","ExGR_2","SAVI","OSAVI","EVI","EVI_2","VDVI","VARI","MGRVI","CIVE_raw","WI","WI_old","redness_index","chroma_index","hue_angle","NDI","GLI2","IPCA","RGBVI","CIVE_norm","COM_raw","COM_norm","ChOL","H_hsv","S_hsv","V_hsv","F_PC1","F_PC2","FvFm_Middle","L_coral","a_coral","b_coral","Chroma_coral","DeltaE76","DeltaE2000","Batch..day.tissue.blast.","cells_cm2","chl_a_cm2","chl_c_cm2","chl_c_cm2.1","total_chl_cm2","chl_per_cell","host_protein_cm2","cells_prot","chl_a_prot","chl_c_prot","total_chl_prot","D_toWhite_RGB","D_toWhite"
"T2-2-1","Acropora hemprichii","T2",2,1,36.10948895,0.058,110.7158727,89.70675685,80.31016794,0.394381681406298,0.319544982460396,0.286073336133306,94.91727135341,93.5775991633333,95.3042537460258,200.42262955,191.02604064,21.00911585,30.40570476,9.39658891,-0.074836698945902,0.0334716463270905,0.108308345272993,0.159170470466387,-0.104824070501274,0.0552685500082207,3.641286185402,178.949988731787,-11.61252694,-0.0413650526188115,0.901671978267259,0.232589371508421,0.0809576881262317,-11.8451163115084,-0.273954424127233,-0.0924726771066132,-0.128449048484434,-0.121465664668431,-0.0825625373245512,-0.0313479670406408,-0.174912041335192,-0.207369546640782,19.50046173275,0.447262463451074,0.046883872001369,1.70146917384003,38.133787038459,0.306570422480472,0.10337607755208,0.402245945915474,58.45572436085,-0.049844292122583,18.8150812191378,0.0866863807470451,3.33185937746938,0.525498850098469,0.0515067209929281,0.274628235486961,0.00170266624682814,3.00818038159261,-0.338991546529827,0.272,39.9291212414436,7.02183887194147,8.66988994267082,11.1567563727785,40.8821173670528,36.4147858762138,1,0.112511508,0.65267169,0.18469553,0.18469553,0.813714632,0.00000723228,257.4198763,437.0738946,0.002535436,0.000102498,0.00316104,180.351747128883,40.69299713
"T3-2-1","Acropora hemprichii","T3",2,1,37.86072744,0,84.60278192,62.71326379,42.88261302,0.444812715741069,0.329725058045892,0.22546222621304,66.99753552309,63.39955291,67.9789371258111,147.31604571,127.48539494,21.88951813,41.7201689,19.83065077,-0.115087657695177,0.104262831832852,0.219350489528029,0.327254497816281,-0.14858882496134,0.187797586128117,2.02786288144677,231.705162672154,-2.05886736,-0.0108248258623248,0.929488867823255,0.293012743991604,-0.0140779413476361,-2.3518801039916,-0.303837569853929,-0.13544634776091,-0.184723925971684,-0.124681410683016,-0.120019219792448,-0.00814064967552958,-0.209602591489804,-0.290758106677123,17.35624744043,0.905942773716052,0.134612972228686,2.66151331579331,51.1172985100917,0.495114563818505,0.146694858476539,0.330970394143363,80.53412284739,0.0403342738588035,18.8056936199943,4.61881944828321,5.71154944778074,0.519811320783812,0.0792208792248362,0.493129988792217,0.00130108084459823,0.415393001358905,0.00732163148666904,0,28.4064223280844,6.63849843318867,15.8536502623908,17.1874340170269,53.5318137257477,50.7251538289419,2,0.20353811,1.152272737,0.28848976,0.28848976,1.419239218,0.00000697284,205.3153502,991.3438527,0.005612209,0.000200729,0.006912485,236.829002064735,54.32638591
"C-2-2","Acropora hemprichii","C",2,2,31.81342634,0.427,55.80282508,28.87178089,26.98969181,0.4997373931455,0.258558746743591,0.241703860110909,36.70960494769,37.2214325933333,41.8753225124883,84.67460597,82.79251689,26.93104419,28.81313327,1.88208908,-0.241178646401908,0.0168548866326825,0.258033533034591,0.348016153540564,-0.318053374816313,0.0336920777242595,1.93671491944618,273.339775027595,-25.04895511,-0.224323759769226,0.658969005102061,0.441073603660108,0.079826657411681,-25.4900287136601,-0.665397363429334,-0.287506222211529,-0.393955668425825,-0.246684228412116,-0.245306817666183,-0.178238608527129,-0.466864596786981,-0.577670760199525,28.35103824304,0.0698854848227109,0.0222273142985374,3.99614164545951,39.4844279343587,0.0584126560062532,0.313913651104279,0.205857661490136,55.06391646592,-0.287441485274961,18.8938940552269,-4.47432849078258,-0.147796667691683,0.501249286870866,0.0108867546751653,0.516338253998663,0.000858174933948481,-1.92172085014798,-0.66044973995809,0.452,14.3262473776083,12.9354017925956,7.02295468093833,14.7189168075099,65.9690722534834,64.0234537725143,2,0.356935639,3.237767795,0.967451187,0.967451187,4.153053443,0.0000116353,837.0010395,426.4458728,0.003868296,0.0000770569,0.004961826,285.436137691289,68.313698
"T1-2-2","Acropora hemprichii","T1",2,2,34.09503478,0.431,73.19371527,44.26843796,37.64206081,0.471900236386382,0.285410929896357,0.242688833717261,52.16168888059,51.70140468,56.3101354178264,117.46215323,110.83577608,28.92527731,35.55165446,6.62637715,-0.186489306490025,0.0427220961790962,0.229211402669121,0.320759737671158,-0.24625189062695,0.0808977756149,2.05879912993506,248.657837853632,-22.29890016,-0.143767210310929,0.75472882817622,0.375249401044578,0.0543534373078081,-22.6741495610446,-0.519016611355507,-0.222485862876789,-0.304949912327587,-0.203001789074959,-0.192815865183019,-0.111845330522062,-0.362380904770193,-0.46434585175778,26.55712800316,0.229086037066588,0.0564128697438829,3.21499272593764,46.3087537776356,0.176159962714821,0.243042607334229,0.26575972646439,68.14399643573,-0.168715127912177,18.8602205543818,-3.52255020788942,0.584010218920497,0.507179094113777,0.0310645512407657,0.485720042067213,0.00112562422560554,-0.634787808125059,-0.392665943123175,0.389,21.5183712245408,12.4545373670507,9.84820070726478,15.8777378173918,59.1767535212597,58.9012322415935,1,0.356877817,2.136889736,0.658044701,0.658044701,2.723805585,0.00000763232,353.6844523,1009.028852,0.006041797,0.000265792,0.007701231,260.893322857968,61.48388644
"T2-2-2","Acropora hemprichii","T2",2,2,35.57866298,0.201,110.6709028,91.80798818,79.86863807,0.391966960618953,0.325159524111656,0.282873515269391,96.08691373884,94.1158430166667,95.8243015563685,202.47889098,190.53954087,18.86291462,30.80226473,11.93935011,-0.0668074365072968,0.0422860088422651,0.109093445349562,0.161658124026947,-0.0931599068362301,0.0695455774661694,3.59294693978172,174.014784461077,-6.92356451,-0.0245214276650317,0.924738324691921,0.223594220754878,0.0708633972654913,-7.14715873075488,-0.24811564841991,-0.0823342158913954,-0.11424937737654,-0.107379147301157,-0.0737102469436068,-0.018504509999632,-0.153844512773707,-0.184716700240693,17.45945620517,0.63295362092881,0.0589659003573825,1.67036028662893,38.0412557824734,0.394546381848263,0.0918787004877811,0.408422980800421,59.33187056001,-0.0237683209826772,18.8082290830663,1.99755039994267,4.51235837434893,0.527711581189002,0.0646021226829447,0.278323063702341,0.00170197466820454,3.05856265650528,-0.283448673740602,0.381,40.5031195301141,5.66141716468346,9.7442471214099,11.2695162396475,39.4760295353527,35.0658271080225,5,0.140122034,1.006141153,0.318225851,0.318225851,1.296335542,0.00000925148,133.0824041,1052.896774,0.007560287,0.000341599,0.009740849,179.927419948035,40.38956509
"T3-2-2","Acropora hemprichii","T3",2,2,36.32067772,0.062,104.064051,84.26937056,64.93067758,0.41089144238511,0.332733185817297,0.256375371797593,87.98336901184,84.42136638,87.4448707547169,188.33342156,168.99472858,19.79468044,39.13337342,19.33869298,-0.0781582565678124,0.076357814019704,0.154516070587516,0.231565645560801,-0.105104448674256,0.129615862870592,2.65921493358443,191.335692503477,-0.455987460000003,-0.00180044254810841,0.947511164723746,0.242514833521856,0.0261923346993332,-0.698502293521859,-0.244315276069965,-0.094270716575611,-0.129741245637517,-0.10419619613437,-0.0842632050650505,-0.00135093998353788,-0.160407133598327,-0.20791210374633,15.43624189594,0.976964141382219,0.102683277454496,1.97916394729403,47.9294829423976,0.516871512182958,0.103709796154407,0.38338529158313,75.57539505542,0.0248499501315588,18.8002148557592,4.88411361237049,6.13048079434638,0.527362629594469,0.0823623218492945,0.376050836421888,0.00160036987312572,2.24245075864402,0.000395481868019371,0,37.3181926176298,5.11956022022869,14.3926634735572,15.27608126162,43.5759004468228,38.997470589162,4,0.168929013,0.962751487,0.320432338,0.320432338,1.255656507,0.00000743304,71.42932069,2364.981372,0.013478379,0.000640858,0.017579007,198.820281836105,44.78740392
"C-3-1","Acropora hemprichii","C",3,1,31.81368785,0.413,62.40173515,35.07815879,20.16682113,0.530416298601035,0.29816522092545,0.171418480473515,41.5480156284,39.21557169,47.0149501839092,97.47989394,82.56855628,27.32357636,42.23491402,14.91133766,-0.232251077675585,0.126746740451935,0.35899781812752,0.511513291776306,-0.280299611085112,0.269912989046119,1.47749170556971,271.826642479024,-12.4122387,-0.10550433722365,0.81883489856872,0.444417597115999,-0.0581793482625286,-12.856656297116,-0.549921934339649,-0.262216967038305,-0.352400494680747,-0.181728719366583,-0.225822863869596,-0.0812718870626016,-0.353414699052886,-0.519762582158109,23.16653344221,0.545731549323436,0.152968341032235,5.50451545918138,52.466310887922,0.355524499395144,0.276957066507653,0.182821585340414,81.28504882018,-0.0112367557134346,18.8482005595831,0.783159659622749,3.05013011718878,0.507406621606405,0.0588428555141956,0.676822750496867,0.000959657595540177,-1.69833823706675,-0.135550349204088,0.428,16.9658819660962,11.2783927388354,15.4060659446389,19.0931665959834,64.639795024428,63.0562573123192,3,0.486773754,3.372353593,1.02260541,1.02260541,4.312985489,0.00000886035,326.2193538,1492.166999,0.010337687,0.000447817,0.013221121,283.474047770205,67.36124038
"T1-3-1","Acropora hemprichii","T1",3,1,33.65498611,0.468,75.62395707,47.88204951,27.61229012,0.500428860842236,0.316851437288599,0.182719701869165,53.86612729998,50.3727655666667,58.0612163151409,123.50600658,103.23624719,27.74190756,48.01166695,20.26975939,-0.183577423553636,0.134131735419435,0.317709158973071,0.465065984640428,-0.224619905769768,0.268493763762193,1.57511625557088,253.032328306984,-7.47214817,-0.049445688134202,0.885563696055099,0.383748967890531,-0.0610438546717686,-7.85589713789053,-0.433194656024733,-0.209041413373591,-0.281767816108772,-0.155625426299963,-0.182273750412707,-0.0375484179415187,-0.289298491956686,-0.427662484876895,20.58381114576,0.730654852993101,0.164119624229534,4.32557291786162,59.0389426066711,0.433985297235579,0.221904744943658,0.239961552728195,92.55893923193,0.0466896671808603,18.8241793290311,2.67411913776025,4.32025138279946,0.51320278026459,0.0703640062150907,0.634873772944185,0.00116299818638985,-0.703549404617845,0.113790843660608,0.359,22.6807756955189,10.1578095425243,18.0308439929205,20.6952272227013,59.6291363262392,58.0877465183053,4,0.175258453,0.696126121,0.213047896,0.213047896,0.908984469,0.00000518654,254.9843381,687.3302665,0.002730074,0.000119362,0.003564864,262.454083365741,61.71508876
"T2-3-1","Acropora hemprichii","T2",3,1,36.10948895,0.107,118.9238535,91.67685981,74.00422928,0.417855896730932,0.322119703810166,0.260024399458902,97.80903104289,94.8683141966667,98.4668616511347,210.60071331,192.92808278,27.24699369,44.91962422,17.67263053,-0.0957361929207668,0.0620953043512638,0.157831497272031,0.232830926284707,-0.129377499542905,0.106666552151887,2.6474810411938,178.112029552816,-9.57436316000002,-0.0336408885695031,0.902802797390897,0.26287855161314,0.041914455432297,-9.83724171161316,-0.296519440182643,-0.115812189625735,-0.159564647413563,-0.127371634009161,-0.102943300496873,-0.0254446616842293,-0.199470680987776,-0.254495122955168,18.95673417369,0.648608456810634,0.0839153403245422,2.084594931122,55.4300746441749,0.401155437208607,0.127652410094001,0.367900053941062,86.53725664667,-0.0230287499388656,18.8133007790996,1.01929530952066,3.83417897073499,0.526805156955664,0.0655713059227962,0.377717530150501,0.00182889432525952,3.16893694848866,0.121914850013519,0.132,41.2321823107943,8.48145712799114,14.4570331118359,16.7612923550265,41.3599278162226,35.9267513486112,2,0.110120438,0.635075798,0.192621003,0.192621003,0.81755541,0.00000742419,130.2528313,845.4360429,0.004875716,0.000211261,0.006276681,179.519375637259,41.13722391
"T3-3-1","Acropora hemprichii","T3",3,1,37.86072744,0,76.20483554,53.28598429,32.00522828,0.471868113380053,0.329952249071168,0.198179637548779,57.71271462861,53.8320160366667,59.8832468773498,129.49081983,108.21006382,22.91885125,44.19960726,21.28075601,-0.141915864308885,0.131772611522389,0.273688475831274,0.4084611513909,-0.17699209318536,0.249507016828193,1.72410662139445,248.366292008693,-1.63809524,-0.0101432527864969,0.933452182305428,0.330663109660907,-0.0525007565028769,-1.9687583496609,-0.340806362447404,-0.163520100471085,-0.221323861267414,-0.132640889234493,-0.144080780554029,-0.007626779678429,-0.235099883845348,-0.343232030768034,17.77039320145,0.928526293829845,0.164341812322589,3.40510994218676,54.1456332580479,0.502204684358766,0.174811905284542,0.290398412860907,85.33304618455,0.0758651887306216,18.8069206322427,4.97609270345688,5.80653235178252,0.516871986940674,0.0802448910342045,0.580010532754179,0.00117193134240677,-0.411392867272517,0.0601940450730758,0,24.3918587305512,7.36899795307849,17.3859129933474,18.8831168360713,57.8717887176197,56.0992378603482,2,0.329369146,2.051050955,0.666007107,0.666007107,2.666051895,0.00000809442,142.1005821,2317.859231,0.014433797,0.000669553,0.018761724,253.538127701583,58.83317269
"C-3-2","Acropora hemprichii","C",3,2,31.81342634,0.417,62.34719989,33.64610727,19.55257308,0.539588254990129,0.29119261716743,0.169219127842442,40.62107106572,38.5152934133333,46.7479841892864,95.99330716,81.89977297,28.70109262,42.79462681,14.09353419,-0.248395637822699,0.121973489324988,0.370369127147687,0.52252436433097,-0.298990559541422,0.264922627728302,1.45689317882849,271.768332396689,-14.60755843,-0.126422148497711,0.794000932826404,0.46423093981875,-0.0542858381880116,-15.0717893698187,-0.590653088316461,-0.27998107316494,-0.37606040569059,-0.190512073473687,-0.240116012314753,-0.09791114572437,-0.375468563527432,-0.548911023445956,24.16763528242,0.491045214779701,0.146817883527121,5.9087438573927,53.42060002802,0.329018939740835,0.295434453908641,0.164201765382058,82.31454406041,-0.0369985646107358,18.8570521036239,-0.102826663307853,2.48902177214012,0.506221426880436,0.0548882544397167,0.686392121627004,0.000958818914109958,-1.75862829293354,-0.140218069702166,0.28,16.5455151093891,12.1480425914929,15.2904042627323,19.5287327116356,64.8673011970722,62.9926056857881,3,0.342039378,1.930025085,0.64903893,0.64903893,2.548906205,0.00000745208,505.9842374,675.9882089,0.003814398,0.000128273,0.005037521,283.669286057746,67.51486568
"T1-3-2","Acropora hemprichii","T1",3,2,34.09503478,0.384,74.37445867,45.66831874,26.5469156,0.507364857261324,0.311538402204612,0.181096740534064,52.07161462111,48.8632310033333,56.7699815450162,120.04277741,100.92137427,28.70613993,47.82754307,19.12140314,-0.195826455056712,0.130441661670549,0.326268116727261,0.473908955520607,-0.239132587143962,0.264783508836565,1.55505497242763,254.301437145903,-9.58473679,-0.0653847933861636,0.865323806572322,0.398772397961242,-0.0580029654569232,-9.98350918796124,-0.464157191347405,-0.222715108539509,-0.300070185429074,-0.163324708035698,-0.193564532735933,-0.0498535104090402,-0.307031128161971,-0.45239522726249,21.57290996953,0.666108476675289,0.159288243345885,4.56266457700432,58.9673164035455,0.408408802317849,0.236247659567515,0.226305754511684,92.15365812514,0.0273848880429124,18.8309211610142,1.83166219284521,3.78261148501916,0.511789834463462,0.0666331640466877,0.643064083090825,0.00114378252472126,-0.83685074000404,0.0851687250163055,0.27,21.8586390103875,10.8803017627033,17.659855553129,20.7425038171592,60.1292726910352,58.7440886939454,1,0.241217554,1.263249271,0.437764344,0.437764344,1.681955055,0.00000697277,331.9679791,726.628979,0.003805335,0.000164837,0.005066618,264.076562311579,62.22901084
"T2-3-2","Acropora hemprichii","T2",3,2,35.57866298,0.196,97.32566081,78.55441125,67.99774127,0.39907550211755,0.322105607629445,0.278818890253005,82.96355449072,81.2926044433333,83.10215808494,175.88007206,165.32340208,18.77124956,29.32791954,10.55666998,-0.0769698944881055,0.0432867173764404,0.120256611864546,0.177397266031389,-0.106727552133344,0.0720335375392001,3.31853272705753,196.027303951476,-8.21457958000001,-0.0336831771116652,0.909499079992829,0.236600095335126,0.0682408387247614,-8.45117967533513,-0.270283272446791,-0.0945435863776817,-0.131022828854454,-0.118384847037062,-0.0844010040969556,-0.0254769187251687,-0.173997441680598,-0.211051069989066,18.68031049491,0.562385042415897,0.0600219789334557,1.7733303932953,36.3858482882445,0.36327425505341,0.105267892539974,0.396303139757347,56.45383397138,-0.0349628073682195,18.8122772127279,1.6846435553189,4.18246149306531,0.522970691868809,0.0599921516514998,0.301337995508237,0.00149674218854287,1.93399878624666,-0.374381698732322,0.112,35.0130237154811,6.07479926272297,9.20530777654119,11.0290923172866,44.7850352929393,41.3422679985351,5,0.14479974,0.935996714,0.298891335,0.298891335,1.214859318,0.00000838993,128.4242931,1127.51051,0.007288315,0.000332482,0.009459731,201.254278134284,45.37304604
"T3-3-2","Acropora hemprichii","T3",3,2,36.32067772,0.121,73.81059206,53.86854165,38.9011383,0.443093237688849,0.323378879143421,0.23352788316773,58.12493074069,55.5267573366667,59.209423311478,127.67913371,112.71173036,19.94205041,34.90945376,14.96740335,-0.119714358545428,0.0898509959756909,0.209565354521119,0.309723341559034,-0.156188797891555,0.161339387589425,2.1143439415421,240.798227793899,-4.97464706000001,-0.0298633625697368,0.903322033876389,0.296951653620967,0.00356015729140119,-5.27159871362098,-0.326815016190704,-0.141788781159502,-0.193822927377588,-0.134180089571521,-0.12539197424393,-0.022565996057808,-0.224628302519137,-0.304938635878238,18.85622415031,0.750544855833608,0.117226698796342,2.59979946506869,42.8996328587804,0.441510419409175,0.154177279454438,0.330360723339263,67.31070573153,0.00528373671937622,18.8131921985849,3.50581123458117,4.97504579974099,0.51597295990418,0.0714582142175575,0.472959947694531,0.00113511098900423,-0.295187645417512,-0.246234501089778,0,24.3875710184794,6.62936503606781,12.8754111577002,14.481874645959,55.8698995808049,55.0666065085156,4,0.210862517,1.641594182,0.537453469,0.537453469,2.154412188,0.0000102171,150.871848,1397.626661,0.010880719,0.000508903,0.014279749,252.337694712637,58.1638041
"C-4-1","Acropora hemprichii","C",4,1,31.81368785,0.473,50.90737788,28.621331,23.91473696,0.49212763038405,0.276685784851654,0.231186584764296,34.74830729656,34.4811486133333,38.5008090397027,79.52870888,74.82211484,22.28604688,26.99264092,4.70659404,-0.215441845532395,0.0454992000873586,0.260941045619754,0.36075752439932,-0.280226438903053,0.0895878626391209,1.88597247786453,279.219643419494,-17.57945284,-0.169942645445037,0.72305516535894,0.412292897686015,0.0469754338183597,-17.991745737686,-0.582235543131052,-0.254696840700222,-0.347930771668048,-0.215825827181746,-0.219141649254603,-0.133112350322584,-0.400727481073609,-0.519646658900751,25.22893476368,0.211190170483928,0.0591810694060397,3.78622153770965,35.3188699823618,0.163942955187423,0.276628318564843,0.229054421654373,51.72316879524,-0.195547781358098,18.8717816605698,-1.38007183944833,1.74492069489179,0.503608394268901,0.0290609704446808,0.530230431110156,0.000782889317647059,-2.16343520030534,-0.655907751391048,0.26,13.3963228646469,10.2845641505593,7.83862577820494,12.9312147092881,66.8048667812812,64.5656474420658,6,0.356661806,2.928325226,0.892793967,0.892793967,3.762208324,0.0000105484,306.6339229,1163.151821,0.009549906,0.000415942,0.012269381,291.178932377558,69.44626134
"T1-4-1","Acropora hemprichii","T1",4,1,33.65498611,0.416,51.79639442,30.13450892,16.83415947,0.524440454410925,0.305113043647544,0.17044650194153,35.0951728472,32.9216876033333,39.227879956665,81.93090334,68.63055389,21.6618855,34.96223495,13.30034945,-0.219327410763381,0.134666541706014,0.353993952469395,0.509426676142479,-0.264392123325025,0.283174931415168,1.48149551921022,282.210609196058,-8.36153605,-0.0846608690573666,0.845871872901027,0.429103592527751,-0.0664879409294024,-8.79063964252775,-0.513764461585118,-0.247444812582189,-0.332464204098678,-0.172785440364004,-0.213871953490217,-0.0648686100176851,-0.332764501144011,-0.494235599241462,21.56185897665,0.613997772723893,0.162336174847306,5.28863388367424,43.226085314382,0.386387832004362,0.261242924090713,0.196329456726272,67.33306070875,0.0203028680100219,18.8395557331457,2.4893421817843,4.07404466571067,0.507114870333355,0.0634034097506496,0.674993604120447,0.000796561236755094,-2.26947236743731,-0.33627640918219,0.212,13.8278507517749,8.85781205534297,13.1477002710271,15.8531655143238,66.8803682535899,64.3938702207075,6,0.327900946,2.298433634,0.673315253,0.673315253,2.912272036,0.00000888156,235.9495851,1389.707659,0.009741207,0.000407663,0.012342772,293.958723204514,69.77196588
"T2-4-1","Acropora hemprichii","T2",4,1,36.10948895,0.287,96.78921854,75.40056234,78.36123715,0.386305429133841,0.300938958192426,0.312755612673732,82.13328747214,83.51700601,84.5890840160664,172.18978088,175.15045569,21.3886562,18.42798139,-2.96067481,-0.0853664709414153,-0.0118166544813061,0.0735498164601092,0.105212294866168,-0.124215595668281,-0.0192549438145236,5.25229630373531,195.848396162105,-24.34933101,-0.0971831254227213,0.835780548430968,0.239888642594952,0.136918899550799,-24.589219652595,-0.337071768017673,-0.107854547706473,-0.151136683025097,-0.167634461865869,-0.0957851355306625,-0.0747022946854872,-0.227954685746245,-0.244656264034751,25.21222625735,-0.138422665842841,-0.0171942538916599,1.58554326835748,28.3871574392815,-0.128086274646007,0.122434074039335,0.406112905296358,40.71185376087,-0.143128210536305,18.836897763401,-5.04377031754127,0.12801564482873,0.516677220226706,0.97692955569286,0.220981804819105,0.0014884924035371,2.08542242840139,-0.842952311634988,0.122,34.3387198681089,9.55411580524823,1.69915614749259,9.70403320448028,46.2226140097246,43.1452939052173,2,0.101322751,0.725259391,0.225170207,0.225170207,0.93241798,0.00000920245,194.3570083,521.3228564,0.003731583,0.000165506,0.00479745,197.438182574948,45.65176793
"T3-4-1","Acropora hemprichii","T3",4,1,37.86072744,0,98.27425411,81.35072066,61.06861399,0.408296102178239,0.337984576486232,0.253719321335529,84.09869700117,80.2311962533333,83.1145710631508,179.62497477,159.3428681,16.92353345,37.20564012,20.28210667,-0.0703115256920065,0.0842652551507039,0.15457678084271,0.233494228914284,-0.0942159266642607,0.142411188198877,2.64138054856829,202.372462276549,3.35857321999998,0.0139537294586973,0.969899358384032,0.233629966563302,0.0172224733835075,3.12494325343668,-0.219676237104605,-0.0846256307616273,-0.116373758175481,-0.0932579759838398,-0.0758355306932441,0.0104289165240918,-0.142746735296677,-0.186773928249695,13.9673775472,1.19845579115749,0.112913622930053,1.94401693803064,45.629261358754,0.57566938448042,0.092970146766371,0.389684889716006,71.94162036245,0.0488507111674384,18.7937872598372,6.50274879461309,7.09207815262099,0.527654524670716,0.0908558783228553,0.378589900853942,0.00151133032079969,1.87219496120868,-0.0350407295753843,0,35.7660454463244,3.7493939004839,14.5618478966813,15.0368004837155,45.8300226850977,41.1878170575392,1,0.159564056,0.75341126,0.243914975,0.243914975,0.989226385,0.00000619956,93.99608434,1697.560671,0.008015347,0.000370707,0.010524123,204.877696488007,45.97717861
"C-4-2","Acropora hemprichii","C",4,2,31.81342634,0.432,61.64504098,36.13028696,22.4812879,0.512612470835018,0.300443237219239,0.186944291945743,42.20321251914,40.0855386133333,46.6578655959001,97.77532794,84.12632888,25.51475402,39.16375308,13.64899906,-0.212169233615779,0.113498945273496,0.325668178889275,0.465535030488067,-0.260952886147896,0.232872075056882,1.57403303136136,268.795401151548,-11.86575496,-0.0986702883422834,0.820073715538652,0.417214221949787,-0.0387212284951989,-12.2829691819498,-0.51588451029207,-0.242376502742044,-0.32706642362754,-0.178351273069637,-0.209594311559786,-0.0758743523118101,-0.338868176105908,-0.48863170777586,22.79697610192,0.534945351591518,0.139595533429208,4.6784683200523,48.6939154654069,0.350426443541277,0.257782348800372,0.211634224141691,75.36594383246,-0.0298976506637137,18.8444883532277,0.970081464913304,3.19588590934216,0.507928920889008,0.0580851679873441,0.63531068286103,0.000948020622529796,-1.63214705588816,-0.221205803954362,0.284,17.1903009202793,10.4181223264705,14.1107547558592,17.5399735629592,63.7088729835103,62.3193411208428,3,0.32403553,2.427018223,0.743374096,0.743374096,3.108507379,0.00000959311,303.4270604,1067.919023,0.007998687,0.00034999,0.010244661,280.292927667223,66.24523256
"T1-4-2","Acropora hemprichii","T1",4,2,34.09503478,0.442,53.02045174,30.08155576,20.45531808,0.511991319233526,0.290482161368308,0.197526519398165,35.8428945625,34.5191085266667,39.924634150731,83.1020075,73.47576982,22.93889598,32.56513366,9.62623768,-0.221509157865218,0.0929556419701429,0.314464799835361,0.44320915234747,-0.27603299450979,0.190479484553728,1.62813554808545,278.04164829915,-13.3126583,-0.128553515895075,0.779108697941478,0.426305685558629,-0.0139450342108767,-13.7389639855586,-0.554859201453704,-0.255102112823286,-0.345218588869651,-0.192216769155149,-0.219815581897675,-0.0996166547228896,-0.366162940011268,-0.512979889510728,23.54246605358,0.419646947629604,0.115836403591093,4.56857034892344,40.9798161409587,0.291819136486905,0.272635554456666,0.206511589915109,62.58670819424,-0.0903014350204798,18.8563733647922,0.41265307076679,2.8214739186983,0.505479812434267,0.0492665856500792,0.614199475698394,0.000815385647673971,-2.14008003779248,-0.448912646233043,0.275,14.0730469597701,9.91966792588716,11.2393685177064,14.9907710421007,66.1800490651417,63.8580426554338,3,0.347377071,2.25574044,0.692804215,0.692804215,2.890841171,0.00000832191,300.7347275,1155.094638,0.007500765,0.000329101,0.009612595,290.534392066297,68.86255816
"T2-4-2","Acropora hemprichii","T2",4,2,35.57866298,0.443,80.0528309,51.88542114,50.94770627,0.437719941102897,0.283703689553092,0.278576369344011,60.20057716306,60.9619861033333,63.9536328772039,131.93825204,131.00053717,28.16740976,29.10512463,0.937714870000001,-0.154016251549804,0.00512732020908097,0.159143571758885,0.222175612854397,-0.213489335537509,0.0091188014370242,2.75047201885148,231.387409968721,-27.22969489,-0.148888931340723,0.753391276236468,0.329104227990963,0.106303227528524,-27.558799117991,-0.477993159331686,-0.189143530161301,-0.262103680103028,-0.211479381094121,-0.164953913493038,-0.115983877395069,-0.347786392747505,-0.408366276891652,27.99410931651,0.0332907739117578,0.00710722520195062,2.424283504543,40.5140785591009,0.028351017347618,0.210570516311693,0.318035860354528,55.57665039293,-0.2047691719383,18.8603698498179,-5.74660043030061,-0.636492666711234,0.508056729477796,0.00536970082256842,0.363573958631862,0.00123110851057286,0.150274956747677,-0.60687424945328,0.206,24.9285587145006,12.5701227940534,5.77112090459698,13.8316240388848,55.4813122433057,55.1444392666994,4,0.179244455,1.249031292,0.39918966,0.39918966,1.624526628,0.00000906319,267.9033208,669.0639537,0.004662246,0.000212864,0.006063854,241.156113610834,56.67063705
"T3-4-2","Acropora hemprichii","T3",4,2,36.32067772,0.216,85.755914,66.05278544,59.78798748,0.4052800412344,0.31216360899343,0.282556349772171,71.229833912,70.5322289733333,72.2679117516057,151.80869944,145.54390148,19.70312856,25.96792652,6.26479796,-0.0931164322409704,0.0296072592212589,0.122723691462229,0.178419887442473,-0.129789192797791,0.0497835305253781,3.30237818310031,214.471388136455,-13.4383306,-0.0635091730197115,0.868543460596586,0.25522844873473,0.0834152806876093,-13.6935590487347,-0.318737621754442,-0.114727813755747,-0.15918361062296,-0.143285038756437,-0.101885260192594,-0.0484003462559291,-0.214116236881156,-0.255278165025861,21.43122928116,0.317959553525848,0.0412677137944658,1.86218613492845,33.193285108281,0.233264213912721,0.128005010713623,0.382272090985219,49.84124930428,-0.080525969894804,18.8245175397628,-0.291119486566036,2.86111206686699,0.517187491677598,0.040208562379024,0.302812078010153,0.00131881451749327,0.981572522263852,-0.552075352515533,0.022,29.896171366798,7.44558674593893,7.06765926381067,10.2658935052255,49.7305694570161,47.8261763212862,4,0.132457011,1.088631628,0.340272905,0.340272905,1.412527439,0.000010664,148.8474535,889.884291,0.00731374,0.000326579,0.009489766,222.890080219237,51.02407517
